,target,source,targ_word,src_word,alternatives,analogy_type
36,n o p q r r,n o p q r,b c d e e f,b c d e f,,letter_analogy_remove_redundant
37,e f g h i i,e f g h i,g h h i j k,g h i j k,,letter_analogy_remove_redundant
38,t u v w x x,t u v w x,g h i j k k,g h i j k,,letter_analogy_remove_redundant
39,a b c d e e,a b c d e,r s t u v v,r s t u v,,letter_analogy_remove_redundant
40,q r s s t u,q r s t u,c d e f g g,c d e f g,,letter_analogy_remove_redundant
41,c d e f f g,c d e f g,a b b c d e,a b c d e,,letter_analogy_remove_redundant
42,q r s s t u,q r s t u,l m n o p p,l m n o p,,letter_analogy_remove_redundant
43,g h i j k k,g h i j k,a b c c d e,a b c d e,,letter_analogy_remove_redundant
44,n o p q q r,n o p q r,b c d d e f,b c d e f,,letter_analogy_remove_redundant
45,e e f g h i,e f g h i,f g h i i j,f g h i j,,letter_analogy_remove_redundant
46,j k k l m n,j k l m n,n o p q q r,n o p q r,,letter_analogy_remove_redundant
47,v v w x y z,v w x y z,j k l m m n,j k l m n,,letter_analogy_remove_redundant
48,n n o p q r,n o p q r,a a b c d e,a b c d e,,letter_analogy_remove_redundant
49,n o o p q r,n o p q r,k k l m n o,k l m n o,,letter_analogy_remove_redundant
50,r s t u u v,r s t u v,o p q r r s,o p q r s,,letter_analogy_remove_redundant
51,j j k l m n,j k l m n,c d e f g g,c d e f g,,letter_analogy_remove_redundant
52,s t u v v w,s t u v w,k l m n o o,k l m n o,,letter_analogy_remove_redundant
53,b c d e f f,b c d e f,d d e f g h,d e f g h,,letter_analogy_remove_redundant
54,f g h i j j,f g h i j,e f f g h i,e f g h i,,letter_analogy_remove_redundant
55,u v w w x y,u v w x y,n o p q q r,n o p q r,,letter_analogy_remove_redundant
56,f f g h i j,f g h i j,q r r s t u,q r s t u,,letter_analogy_remove_redundant
57,q r s t t u,q r s t u,t u v w x x,t u v w x,,letter_analogy_remove_redundant
58,u u v w x y,u v w x y,e f f g h i,e f g h i,,letter_analogy_remove_redundant
59,p q r s t t,p q r s t,d e f f g h,d e f g h,,letter_analogy_remove_redundant
60,k l m n o o,k l m n o,i j j k l m,i j k l m,,letter_analogy_remove_redundant
61,u v v w x y,u v w x y,v w x y z z,v w x y z,,letter_analogy_remove_redundant
62,m n o o p q,m n o p q,h i j k k l,h i j k l,,letter_analogy_remove_redundant
63,r s s t u v,r s t u v,t u u v w x,t u v w x,,letter_analogy_remove_redundant
64,c d e f g g,c d e f g,b c d d e f,b c d e f,,letter_analogy_remove_redundant
65,v w x x y z,v w x y z,n n o p q r,n o p q r,,letter_analogy_remove_redundant
66,e f g h h i,e f g h i,s t u v w w,s t u v w,,letter_analogy_remove_redundant
67,f g h i j j,f g h i j,g h i j j k,g h i j k,,letter_analogy_remove_redundant
68,u v w x y y,u v w x y,s s t u v w,s t u v w,,letter_analogy_remove_redundant
69,l m n o p p,l m n o p,p q r r s t,p q r s t,,letter_analogy_remove_redundant
70,q r s t t u,q r s t u,u v w x y y,u v w x y,,letter_analogy_remove_redundant
71,n o o p q r,n o p q r,t u v w x x,t u v w x,,letter_analogy_remove_redundant
72,d e f g h h,d e f g h,i i j k l m,i j k l m,,letter_analogy_remove_redundant
73,r s t t u v,r s t u v,s s t u v w,s t u v w,,letter_analogy_remove_redundant
74,k l m m n o,k l m n o,u v w x x y,u v w x y,,letter_analogy_remove_redundant
75,l m n o o p,l m n o p,e f g h i i,e f g h i,,letter_analogy_remove_redundant
76,v v w x y z,v w x y z,e f f g h i,e f g h i,,letter_analogy_remove_redundant
77,l m n n o p,l m n o p,f g h i j j,f g h i j,,letter_analogy_remove_redundant
78,o p p q r s,o p q r s,k l l m n o,k l m n o,,letter_analogy_remove_redundant
79,n o p p q r,n o p q r,m n o o p q,m n o p q,,letter_analogy_remove_redundant
80,c d d e f g,c d e f g,g h i j k k,g h i j k,,letter_analogy_remove_redundant
81,s t t u v w,s t u v w,t u v v w x,t u v w x,,letter_analogy_remove_redundant
82,t u v w x x,t u v w x,u v w w x y,u v w x y,,letter_analogy_remove_redundant
83,u v w w x y,u v w x y,j j k l m n,j k l m n,,letter_analogy_remove_redundant
84,e e f g h i,e f g h i,p q r r s t,p q r s t,,letter_analogy_remove_redundant
85,t u v v w x,t u v w x,u v w x y y,u v w x y,,letter_analogy_remove_redundant
86,l m n o o p,l m n o p,d e f g g h,d e f g h,,letter_analogy_remove_redundant
87,p q r r s t,p q r s t,g g h i j k,g h i j k,,letter_analogy_remove_redundant
88,b b c d e f,b c d e f,n o p q r r,n o p q r,,letter_analogy_remove_redundant
89,q r s t t u,q r s t u,r r s t u v,r s t u v,,letter_analogy_remove_redundant
90,l m m n o p,l m n o p,g h i j k k,g h i j k,,letter_analogy_remove_redundant
91,s t t u v w,s t u v w,a b b c d e,a b c d e,,letter_analogy_remove_redundant
92,n o p p q r,n o p q r,v w w x y z,v w x y z,,letter_analogy_remove_redundant
93,q r r s t u,q r s t u,v w w x y z,v w x y z,,letter_analogy_remove_redundant
94,o o p q r s,o p q r s,d e f f g h,d e f g h,,letter_analogy_remove_redundant
95,p q r s s t,p q r s t,o o p q r s,o p q r s,,letter_analogy_remove_redundant
96,v w w x y z,v w x y z,t u v w x x,t u v w x,,letter_analogy_remove_redundant
97,d e f g g h,d e f g h,g h h i j k,g h i j k,,letter_analogy_remove_redundant
98,n o p q q r,n o p q r,r s t u u v,r s t u v,,letter_analogy_remove_redundant
99,j k l l m n,j k l m n,f f g h i j,f g h i j,,letter_analogy_remove_redundant
