,target,source,targ_word,src_word,alternatives,analogy_type
75,ambition,hunger,illness,journey,,metaphor
76,ambition,hunger,innovation,bloom,,metaphor
77,ambition,hunger,innovation,blossom,,metaphor
78,ambition,hunger,innovation,flower,,metaphor
79,ambition,hunger,knowledge,liquid,,metaphor
80,ambition,hunger,life,theatre,,metaphor
81,ambition,hunger,love,commerce,,metaphor
82,ambition,hunger,love,journey,,metaphor
83,ambition,hunger,marriage,boat,,metaphor
84,ambition,hunger,marriage,game,,metaphor
85,ambition,hunger,mind,machine,,metaphor
86,ambition,hunger,money,liquid,,metaphor
87,ambition,hunger,money,weapon,,metaphor
88,ambition,hunger,nation,family,,metaphor
89,ambition,hunger,nation,ship,,metaphor
90,ambition,hunger,politics,courtship,,metaphor
91,ambition,hunger,politics,game,,metaphor
92,ambition,hunger,politics,machine,,metaphor
93,ambition,hunger,politics,theatre,,metaphor
94,ambition,hunger,poverty,disease,,metaphor
95,ambition,hunger,reasons for a theory,grounds for a building,,metaphor
96,ambition,hunger,research,hunt,,metaphor
97,ambition,hunger,skill,possession,,metaphor
98,ambition,hunger,society,organism,,metaphor
99,ambition,hunger,society,train,,metaphor
100,ambition,hunger,sport,war,,metaphor
101,ambition,hunger,state,family,,metaphor
102,ambition,hunger,theory,building,,metaphor
103,ambition,hunger,time,money,,metaphor
104,ambition,hunger,understanding,following,,metaphor
105,ambition,hunger,understanding,seeing,,metaphor
106,argument,war,accepting a belief,buying an item,,metaphor
107,argument,war,ambition,hunger,,metaphor
108,argument,war,business,hunt,,metaphor
109,argument,war,business,war,,metaphor
110,argument,war,career,hill,,metaphor
111,argument,war,career,journey,,metaphor
112,argument,war,career,mountain,,metaphor
113,argument,war,career,slope,,metaphor
114,argument,war,competition,race,,metaphor
115,argument,war,crime,beast,,metaphor
116,argument,war,crime,disease,,metaphor
117,argument,war,crime,virus,,metaphor
118,argument,war,debate,battle,,metaphor
119,argument,war,difficulties,impediments to travel,,metaphor
120,argument,war,education,journey,,metaphor
121,argument,war,faith,husbandry,,metaphor
122,argument,war,family,building,,metaphor
123,argument,war,government,household,,metaphor
124,argument,war,idea,food,,metaphor
125,argument,war,idea,object,,metaphor
126,argument,war,ideas,seeds,,metaphor
127,argument,war,illness,battle,,metaphor
128,argument,war,illness,journey,,metaphor
129,argument,war,innovation,bloom,,metaphor
130,argument,war,innovation,blossom,,metaphor
131,argument,war,innovation,flower,,metaphor
132,argument,war,knowledge,liquid,,metaphor
133,argument,war,life,theatre,,metaphor
134,argument,war,love,commerce,,metaphor
135,argument,war,love,journey,,metaphor
136,argument,war,marriage,boat,,metaphor
137,argument,war,marriage,game,,metaphor
138,argument,war,mind,machine,,metaphor
139,argument,war,money,liquid,,metaphor
140,argument,war,money,weapon,,metaphor
141,argument,war,nation,family,,metaphor
142,argument,war,nation,ship,,metaphor
143,argument,war,politics,courtship,,metaphor
144,argument,war,politics,game,,metaphor
145,argument,war,politics,machine,,metaphor
146,argument,war,politics,theatre,,metaphor
147,argument,war,poverty,disease,,metaphor
148,argument,war,reasons for a theory,grounds for a building,,metaphor
149,argument,war,research,hunt,,metaphor
150,argument,war,skill,possession,,metaphor
151,argument,war,society,organism,,metaphor
152,argument,war,society,train,,metaphor
153,argument,war,sport,war,,metaphor
154,argument,war,state,family,,metaphor
155,argument,war,theory,building,,metaphor
156,argument,war,time,money,,metaphor
157,argument,war,understanding,following,,metaphor
158,argument,war,understanding,seeing,,metaphor
159,atom,solar system,bacterial mutation,slot machine,,science
160,atom,solar system,code,virus,,science
161,atom,solar system,gas molecules,billiard balls,,science
162,atom,solar system,heat transfer,water flow,,science
163,atom,solar system,light,sound,,science
164,atom,solar system,mind,computer,,science
165,atom,solar system,natural selection,artificial selection,,science
166,atom,solar system,planet,projectile,,science
167,atom,solar system,respiration,combustion,,science
168,atom,solar system,sounds,waves,,science
169,bacterial mutation,slot machine,atom,solar system,,science
170,bacterial mutation,slot machine,code,virus,,science
171,bacterial mutation,slot machine,gas molecules,billiard balls,,science
172,bacterial mutation,slot machine,heat transfer,water flow,,science
173,bacterial mutation,slot machine,light,sound,,science
174,bacterial mutation,slot machine,mind,computer,,science
175,bacterial mutation,slot machine,natural selection,artificial selection,,science
176,bacterial mutation,slot machine,planet,projectile,,science
177,bacterial mutation,slot machine,respiration,combustion,,science
178,bacterial mutation,slot machine,sounds,waves,,science
179,business,hunt,accepting a belief,buying an item,,metaphor
180,business,hunt,ambition,hunger,,metaphor
181,business,hunt,argument,war,,metaphor
182,business,hunt,business,war,,metaphor
183,business,hunt,career,hill,,metaphor
184,business,hunt,career,journey,,metaphor
185,business,hunt,career,mountain,,metaphor
186,business,hunt,career,slope,,metaphor
187,business,hunt,competition,race,,metaphor
188,business,hunt,crime,beast,,metaphor
189,business,hunt,crime,disease,,metaphor
190,business,hunt,crime,virus,,metaphor
191,business,hunt,debate,battle,,metaphor
192,business,hunt,difficulties,impediments to travel,,metaphor
193,business,hunt,education,journey,,metaphor
194,business,hunt,faith,husbandry,,metaphor
195,business,hunt,family,building,,metaphor
196,business,hunt,government,household,,metaphor
197,business,hunt,idea,food,,metaphor
198,business,hunt,idea,object,,metaphor
199,business,hunt,ideas,seeds,,metaphor
200,business,hunt,illness,battle,,metaphor
201,business,hunt,illness,journey,,metaphor
202,business,hunt,innovation,bloom,,metaphor
203,business,hunt,innovation,blossom,,metaphor
204,business,hunt,innovation,flower,,metaphor
205,business,hunt,knowledge,liquid,,metaphor
206,business,hunt,life,theatre,,metaphor
207,business,hunt,love,commerce,,metaphor
208,business,hunt,love,journey,,metaphor
209,business,hunt,marriage,boat,,metaphor
210,business,hunt,marriage,game,,metaphor
211,business,hunt,mind,machine,,metaphor
212,business,hunt,money,liquid,,metaphor
213,business,hunt,money,weapon,,metaphor
214,business,hunt,nation,family,,metaphor
215,business,hunt,nation,ship,,metaphor
216,business,hunt,politics,courtship,,metaphor
217,business,hunt,politics,game,,metaphor
218,business,hunt,politics,machine,,metaphor
219,business,hunt,politics,theatre,,metaphor
220,business,hunt,poverty,disease,,metaphor
221,business,hunt,reasons for a theory,grounds for a building,,metaphor
222,business,hunt,research,hunt,,metaphor
223,business,hunt,skill,possession,,metaphor
224,business,hunt,society,organism,,metaphor
225,business,hunt,society,train,,metaphor
226,business,hunt,sport,war,,metaphor
227,business,hunt,state,family,,metaphor
228,business,hunt,theory,building,,metaphor
229,business,hunt,time,money,,metaphor
230,business,hunt,understanding,following,,metaphor
231,business,hunt,understanding,seeing,,metaphor
232,business,war,accepting a belief,buying an item,,metaphor
233,business,war,ambition,hunger,,metaphor
234,business,war,argument,war,,metaphor
235,business,war,business,hunt,,metaphor
236,business,war,career,hill,,metaphor
237,business,war,career,journey,,metaphor
238,business,war,career,mountain,,metaphor
239,business,war,career,slope,,metaphor
240,business,war,competition,race,,metaphor
241,business,war,crime,beast,,metaphor
242,business,war,crime,disease,,metaphor
243,business,war,crime,virus,,metaphor
244,business,war,debate,battle,,metaphor
245,business,war,difficulties,impediments to travel,,metaphor
246,business,war,education,journey,,metaphor
247,business,war,faith,husbandry,,metaphor
248,business,war,family,building,,metaphor
249,business,war,government,household,,metaphor
250,business,war,idea,food,,metaphor
251,business,war,idea,object,,metaphor
252,business,war,ideas,seeds,,metaphor
253,business,war,illness,battle,,metaphor
254,business,war,illness,journey,,metaphor
255,business,war,innovation,bloom,,metaphor
256,business,war,innovation,blossom,,metaphor
257,business,war,innovation,flower,,metaphor
258,business,war,knowledge,liquid,,metaphor
259,business,war,life,theatre,,metaphor
260,business,war,love,commerce,,metaphor
261,business,war,love,journey,,metaphor
262,business,war,marriage,boat,,metaphor
263,business,war,marriage,game,,metaphor
264,business,war,mind,machine,,metaphor
265,business,war,money,liquid,,metaphor
266,business,war,money,weapon,,metaphor
267,business,war,nation,family,,metaphor
268,business,war,nation,ship,,metaphor
269,business,war,politics,courtship,,metaphor
270,business,war,politics,game,,metaphor
271,business,war,politics,machine,,metaphor
272,business,war,politics,theatre,,metaphor
273,business,war,poverty,disease,,metaphor
274,business,war,reasons for a theory,grounds for a building,,metaphor
275,business,war,research,hunt,,metaphor
276,business,war,skill,possession,,metaphor
277,business,war,society,organism,,metaphor
278,business,war,society,train,,metaphor
279,business,war,sport,war,,metaphor
280,business,war,state,family,,metaphor
281,business,war,theory,building,,metaphor
282,business,war,time,money,,metaphor
283,business,war,understanding,following,,metaphor
284,business,war,understanding,seeing,,metaphor
285,career,hill,accepting a belief,buying an item,,metaphor
286,career,hill,ambition,hunger,,metaphor
287,career,hill,argument,war,,metaphor
288,career,hill,business,hunt,,metaphor
289,career,hill,business,war,,metaphor
290,career,hill,career,journey,,metaphor
291,career,hill,career,mountain,,metaphor
292,career,hill,career,slope,,metaphor
293,career,hill,competition,race,,metaphor
294,career,hill,crime,beast,,metaphor
295,career,hill,crime,disease,,metaphor
296,career,hill,crime,virus,,metaphor
297,career,hill,debate,battle,,metaphor
298,career,hill,difficulties,impediments to travel,,metaphor
299,career,hill,education,journey,,metaphor
300,career,hill,faith,husbandry,,metaphor
301,career,hill,family,building,,metaphor
302,career,hill,government,household,,metaphor
303,career,hill,idea,food,,metaphor
304,career,hill,idea,object,,metaphor
305,career,hill,ideas,seeds,,metaphor
306,career,hill,illness,battle,,metaphor
307,career,hill,illness,journey,,metaphor
308,career,hill,innovation,bloom,,metaphor
309,career,hill,innovation,blossom,,metaphor
310,career,hill,innovation,flower,,metaphor
311,career,hill,knowledge,liquid,,metaphor
312,career,hill,life,theatre,,metaphor
313,career,hill,love,commerce,,metaphor
314,career,hill,love,journey,,metaphor
315,career,hill,marriage,boat,,metaphor
316,career,hill,marriage,game,,metaphor
317,career,hill,mind,machine,,metaphor
318,career,hill,money,liquid,,metaphor
319,career,hill,money,weapon,,metaphor
320,career,hill,nation,family,,metaphor
321,career,hill,nation,ship,,metaphor
322,career,hill,politics,courtship,,metaphor
323,career,hill,politics,game,,metaphor
324,career,hill,politics,machine,,metaphor
325,career,hill,politics,theatre,,metaphor
326,career,hill,poverty,disease,,metaphor
327,career,hill,reasons for a theory,grounds for a building,,metaphor
328,career,hill,research,hunt,,metaphor
329,career,hill,skill,possession,,metaphor
330,career,hill,society,organism,,metaphor
331,career,hill,society,train,,metaphor
332,career,hill,sport,war,,metaphor
333,career,hill,state,family,,metaphor
334,career,hill,theory,building,,metaphor
335,career,hill,time,money,,metaphor
336,career,hill,understanding,following,,metaphor
337,career,hill,understanding,seeing,,metaphor
338,career,journey,accepting a belief,buying an item,,metaphor
339,career,journey,ambition,hunger,,metaphor
340,career,journey,argument,war,,metaphor
341,career,journey,business,hunt,,metaphor
342,career,journey,business,war,,metaphor
343,career,journey,career,hill,,metaphor
344,career,journey,career,mountain,,metaphor
345,career,journey,career,slope,,metaphor
346,career,journey,competition,race,,metaphor
347,career,journey,crime,beast,,metaphor
348,career,journey,crime,disease,,metaphor
349,career,journey,crime,virus,,metaphor
350,career,journey,debate,battle,,metaphor
351,career,journey,difficulties,impediments to travel,,metaphor
352,career,journey,education,journey,,metaphor
353,career,journey,faith,husbandry,,metaphor
354,career,journey,family,building,,metaphor
355,career,journey,government,household,,metaphor
356,career,journey,idea,food,,metaphor
357,career,journey,idea,object,,metaphor
358,career,journey,ideas,seeds,,metaphor
359,career,journey,illness,battle,,metaphor
360,career,journey,illness,journey,,metaphor
361,career,journey,innovation,bloom,,metaphor
362,career,journey,innovation,blossom,,metaphor
363,career,journey,innovation,flower,,metaphor
364,career,journey,knowledge,liquid,,metaphor
365,career,journey,life,theatre,,metaphor
366,career,journey,love,commerce,,metaphor
367,career,journey,love,journey,,metaphor
368,career,journey,marriage,boat,,metaphor
369,career,journey,marriage,game,,metaphor
370,career,journey,mind,machine,,metaphor
371,career,journey,money,liquid,,metaphor
372,career,journey,money,weapon,,metaphor
373,career,journey,nation,family,,metaphor
374,career,journey,nation,ship,,metaphor
375,career,journey,politics,courtship,,metaphor
376,career,journey,politics,game,,metaphor
377,career,journey,politics,machine,,metaphor
378,career,journey,politics,theatre,,metaphor
379,career,journey,poverty,disease,,metaphor
380,career,journey,reasons for a theory,grounds for a building,,metaphor
381,career,journey,research,hunt,,metaphor
382,career,journey,skill,possession,,metaphor
383,career,journey,society,organism,,metaphor
384,career,journey,society,train,,metaphor
385,career,journey,sport,war,,metaphor
386,career,journey,state,family,,metaphor
387,career,journey,theory,building,,metaphor
388,career,journey,time,money,,metaphor
389,career,journey,understanding,following,,metaphor
390,career,journey,understanding,seeing,,metaphor
391,career,mountain,accepting a belief,buying an item,,metaphor
392,career,mountain,ambition,hunger,,metaphor
393,career,mountain,argument,war,,metaphor
394,career,mountain,business,hunt,,metaphor
395,career,mountain,business,war,,metaphor
396,career,mountain,career,hill,,metaphor
397,career,mountain,career,journey,,metaphor
398,career,mountain,career,slope,,metaphor
399,career,mountain,competition,race,,metaphor
400,career,mountain,crime,beast,,metaphor
401,career,mountain,crime,disease,,metaphor
402,career,mountain,crime,virus,,metaphor
403,career,mountain,debate,battle,,metaphor
404,career,mountain,difficulties,impediments to travel,,metaphor
405,career,mountain,education,journey,,metaphor
406,career,mountain,faith,husbandry,,metaphor
407,career,mountain,family,building,,metaphor
408,career,mountain,government,household,,metaphor
409,career,mountain,idea,food,,metaphor
410,career,mountain,idea,object,,metaphor
411,career,mountain,ideas,seeds,,metaphor
412,career,mountain,illness,battle,,metaphor
413,career,mountain,illness,journey,,metaphor
414,career,mountain,innovation,bloom,,metaphor
415,career,mountain,innovation,blossom,,metaphor
416,career,mountain,innovation,flower,,metaphor
417,career,mountain,knowledge,liquid,,metaphor
418,career,mountain,life,theatre,,metaphor
419,career,mountain,love,commerce,,metaphor
420,career,mountain,love,journey,,metaphor
421,career,mountain,marriage,boat,,metaphor
422,career,mountain,marriage,game,,metaphor
423,career,mountain,mind,machine,,metaphor
424,career,mountain,money,liquid,,metaphor
425,career,mountain,money,weapon,,metaphor
426,career,mountain,nation,family,,metaphor
427,career,mountain,nation,ship,,metaphor
428,career,mountain,politics,courtship,,metaphor
429,career,mountain,politics,game,,metaphor
430,career,mountain,politics,machine,,metaphor
431,career,mountain,politics,theatre,,metaphor
432,career,mountain,poverty,disease,,metaphor
433,career,mountain,reasons for a theory,grounds for a building,,metaphor
434,career,mountain,research,hunt,,metaphor
435,career,mountain,skill,possession,,metaphor
436,career,mountain,society,organism,,metaphor
437,career,mountain,society,train,,metaphor
438,career,mountain,sport,war,,metaphor
439,career,mountain,state,family,,metaphor
440,career,mountain,theory,building,,metaphor
441,career,mountain,time,money,,metaphor
442,career,mountain,understanding,following,,metaphor
443,career,mountain,understanding,seeing,,metaphor
444,career,slope,accepting a belief,buying an item,,metaphor
445,career,slope,ambition,hunger,,metaphor
446,career,slope,argument,war,,metaphor
447,career,slope,business,hunt,,metaphor
448,career,slope,business,war,,metaphor
449,career,slope,career,hill,,metaphor
450,career,slope,career,journey,,metaphor
451,career,slope,career,mountain,,metaphor
452,career,slope,competition,race,,metaphor
453,career,slope,crime,beast,,metaphor
454,career,slope,crime,disease,,metaphor
455,career,slope,crime,virus,,metaphor
456,career,slope,debate,battle,,metaphor
457,career,slope,difficulties,impediments to travel,,metaphor
458,career,slope,education,journey,,metaphor
459,career,slope,faith,husbandry,,metaphor
460,career,slope,family,building,,metaphor
461,career,slope,government,household,,metaphor
462,career,slope,idea,food,,metaphor
463,career,slope,idea,object,,metaphor
464,career,slope,ideas,seeds,,metaphor
465,career,slope,illness,battle,,metaphor
466,career,slope,illness,journey,,metaphor
467,career,slope,innovation,bloom,,metaphor
468,career,slope,innovation,blossom,,metaphor
469,career,slope,innovation,flower,,metaphor
470,career,slope,knowledge,liquid,,metaphor
471,career,slope,life,theatre,,metaphor
472,career,slope,love,commerce,,metaphor
473,career,slope,love,journey,,metaphor
474,career,slope,marriage,boat,,metaphor
475,career,slope,marriage,game,,metaphor
476,career,slope,mind,machine,,metaphor
477,career,slope,money,liquid,,metaphor
478,career,slope,money,weapon,,metaphor
479,career,slope,nation,family,,metaphor
480,career,slope,nation,ship,,metaphor
481,career,slope,politics,courtship,,metaphor
482,career,slope,politics,game,,metaphor
483,career,slope,politics,machine,,metaphor
484,career,slope,politics,theatre,,metaphor
485,career,slope,poverty,disease,,metaphor
486,career,slope,reasons for a theory,grounds for a building,,metaphor
487,career,slope,research,hunt,,metaphor
488,career,slope,skill,possession,,metaphor
489,career,slope,society,organism,,metaphor
490,career,slope,society,train,,metaphor
491,career,slope,sport,war,,metaphor
492,career,slope,state,family,,metaphor
493,career,slope,theory,building,,metaphor
494,career,slope,time,money,,metaphor
495,career,slope,understanding,following,,metaphor
496,career,slope,understanding,seeing,,metaphor
497,code,virus,atom,solar system,,science
498,code,virus,bacterial mutation,slot machine,,science
499,code,virus,gas molecules,billiard balls,,science
500,code,virus,heat transfer,water flow,,science
501,code,virus,light,sound,,science
502,code,virus,mind,computer,,science
503,code,virus,natural selection,artificial selection,,science
504,code,virus,planet,projectile,,science
505,code,virus,respiration,combustion,,science
506,code,virus,sounds,waves,,science
507,competition,race,accepting a belief,buying an item,,metaphor
508,competition,race,ambition,hunger,,metaphor
509,competition,race,argument,war,,metaphor
510,competition,race,business,hunt,,metaphor
511,competition,race,business,war,,metaphor
512,competition,race,career,hill,,metaphor
513,competition,race,career,journey,,metaphor
514,competition,race,career,mountain,,metaphor
515,competition,race,career,slope,,metaphor
516,competition,race,crime,beast,,metaphor
517,competition,race,crime,disease,,metaphor
518,competition,race,crime,virus,,metaphor
519,competition,race,debate,battle,,metaphor
520,competition,race,difficulties,impediments to travel,,metaphor
521,competition,race,education,journey,,metaphor
522,competition,race,faith,husbandry,,metaphor
523,competition,race,family,building,,metaphor
524,competition,race,government,household,,metaphor
525,competition,race,idea,food,,metaphor
526,competition,race,idea,object,,metaphor
527,competition,race,ideas,seeds,,metaphor
528,competition,race,illness,battle,,metaphor
529,competition,race,illness,journey,,metaphor
530,competition,race,innovation,bloom,,metaphor
531,competition,race,innovation,blossom,,metaphor
532,competition,race,innovation,flower,,metaphor
533,competition,race,knowledge,liquid,,metaphor
534,competition,race,life,theatre,,metaphor
535,competition,race,love,commerce,,metaphor
536,competition,race,love,journey,,metaphor
537,competition,race,marriage,boat,,metaphor
538,competition,race,marriage,game,,metaphor
539,competition,race,mind,machine,,metaphor
540,competition,race,money,liquid,,metaphor
541,competition,race,money,weapon,,metaphor
542,competition,race,nation,family,,metaphor
543,competition,race,nation,ship,,metaphor
544,competition,race,politics,courtship,,metaphor
545,competition,race,politics,game,,metaphor
546,competition,race,politics,machine,,metaphor
547,competition,race,politics,theatre,,metaphor
548,competition,race,poverty,disease,,metaphor
549,competition,race,reasons for a theory,grounds for a building,,metaphor
550,competition,race,research,hunt,,metaphor
551,competition,race,skill,possession,,metaphor
552,competition,race,society,organism,,metaphor
553,competition,race,society,train,,metaphor
554,competition,race,sport,war,,metaphor
555,competition,race,state,family,,metaphor
556,competition,race,theory,building,,metaphor
557,competition,race,time,money,,metaphor
558,competition,race,understanding,following,,metaphor
559,competition,race,understanding,seeing,,metaphor
560,crime,beast,accepting a belief,buying an item,,metaphor
561,crime,beast,ambition,hunger,,metaphor
562,crime,beast,argument,war,,metaphor
563,crime,beast,business,hunt,,metaphor
564,crime,beast,business,war,,metaphor
565,crime,beast,career,hill,,metaphor
566,crime,beast,career,journey,,metaphor
567,crime,beast,career,mountain,,metaphor
568,crime,beast,career,slope,,metaphor
569,crime,beast,competition,race,,metaphor
570,crime,beast,crime,disease,,metaphor
571,crime,beast,crime,virus,,metaphor
572,crime,beast,debate,battle,,metaphor
573,crime,beast,difficulties,impediments to travel,,metaphor
574,crime,beast,education,journey,,metaphor
575,crime,beast,faith,husbandry,,metaphor
576,crime,beast,family,building,,metaphor
577,crime,beast,government,household,,metaphor
578,crime,beast,idea,food,,metaphor
579,crime,beast,idea,object,,metaphor
580,crime,beast,ideas,seeds,,metaphor
581,crime,beast,illness,battle,,metaphor
582,crime,beast,illness,journey,,metaphor
583,crime,beast,innovation,bloom,,metaphor
584,crime,beast,innovation,blossom,,metaphor
585,crime,beast,innovation,flower,,metaphor
586,crime,beast,knowledge,liquid,,metaphor
587,crime,beast,life,theatre,,metaphor
588,crime,beast,love,commerce,,metaphor
589,crime,beast,love,journey,,metaphor
590,crime,beast,marriage,boat,,metaphor
591,crime,beast,marriage,game,,metaphor
592,crime,beast,mind,machine,,metaphor
593,crime,beast,money,liquid,,metaphor
594,crime,beast,money,weapon,,metaphor
595,crime,beast,nation,family,,metaphor
596,crime,beast,nation,ship,,metaphor
597,crime,beast,politics,courtship,,metaphor
598,crime,beast,politics,game,,metaphor
599,crime,beast,politics,machine,,metaphor
600,crime,beast,politics,theatre,,metaphor
601,crime,beast,poverty,disease,,metaphor
602,crime,beast,reasons for a theory,grounds for a building,,metaphor
603,crime,beast,research,hunt,,metaphor
604,crime,beast,skill,possession,,metaphor
605,crime,beast,society,organism,,metaphor
606,crime,beast,society,train,,metaphor
607,crime,beast,sport,war,,metaphor
608,crime,beast,state,family,,metaphor
609,crime,beast,theory,building,,metaphor
610,crime,beast,time,money,,metaphor
611,crime,beast,understanding,following,,metaphor
612,crime,beast,understanding,seeing,,metaphor
613,crime,disease,accepting a belief,buying an item,,metaphor
614,crime,disease,ambition,hunger,,metaphor
615,crime,disease,argument,war,,metaphor
616,crime,disease,business,hunt,,metaphor
617,crime,disease,business,war,,metaphor
618,crime,disease,career,hill,,metaphor
619,crime,disease,career,journey,,metaphor
620,crime,disease,career,mountain,,metaphor
621,crime,disease,career,slope,,metaphor
622,crime,disease,competition,race,,metaphor
623,crime,disease,crime,beast,,metaphor
624,crime,disease,crime,virus,,metaphor
625,crime,disease,debate,battle,,metaphor
626,crime,disease,difficulties,impediments to travel,,metaphor
627,crime,disease,education,journey,,metaphor
628,crime,disease,faith,husbandry,,metaphor
629,crime,disease,family,building,,metaphor
630,crime,disease,government,household,,metaphor
631,crime,disease,idea,food,,metaphor
632,crime,disease,idea,object,,metaphor
633,crime,disease,ideas,seeds,,metaphor
634,crime,disease,illness,battle,,metaphor
635,crime,disease,illness,journey,,metaphor
636,crime,disease,innovation,bloom,,metaphor
637,crime,disease,innovation,blossom,,metaphor
638,crime,disease,innovation,flower,,metaphor
639,crime,disease,knowledge,liquid,,metaphor
640,crime,disease,life,theatre,,metaphor
641,crime,disease,love,commerce,,metaphor
642,crime,disease,love,journey,,metaphor
643,crime,disease,marriage,boat,,metaphor
644,crime,disease,marriage,game,,metaphor
645,crime,disease,mind,machine,,metaphor
646,crime,disease,money,liquid,,metaphor
647,crime,disease,money,weapon,,metaphor
648,crime,disease,nation,family,,metaphor
649,crime,disease,nation,ship,,metaphor
650,crime,disease,politics,courtship,,metaphor
651,crime,disease,politics,game,,metaphor
652,crime,disease,politics,machine,,metaphor
653,crime,disease,politics,theatre,,metaphor
654,crime,disease,poverty,disease,,metaphor
655,crime,disease,reasons for a theory,grounds for a building,,metaphor
656,crime,disease,research,hunt,,metaphor
657,crime,disease,skill,possession,,metaphor
658,crime,disease,society,organism,,metaphor
659,crime,disease,society,train,,metaphor
660,crime,disease,sport,war,,metaphor
661,crime,disease,state,family,,metaphor
662,crime,disease,theory,building,,metaphor
663,crime,disease,time,money,,metaphor
664,crime,disease,understanding,following,,metaphor
665,crime,disease,understanding,seeing,,metaphor
666,crime,virus,accepting a belief,buying an item,,metaphor
667,crime,virus,ambition,hunger,,metaphor
668,crime,virus,argument,war,,metaphor
669,crime,virus,business,hunt,,metaphor
670,crime,virus,business,war,,metaphor
671,crime,virus,career,hill,,metaphor
672,crime,virus,career,journey,,metaphor
673,crime,virus,career,mountain,,metaphor
674,crime,virus,career,slope,,metaphor
675,crime,virus,competition,race,,metaphor
676,crime,virus,crime,beast,,metaphor
677,crime,virus,crime,disease,,metaphor
678,crime,virus,debate,battle,,metaphor
679,crime,virus,difficulties,impediments to travel,,metaphor
680,crime,virus,education,journey,,metaphor
681,crime,virus,faith,husbandry,,metaphor
682,crime,virus,family,building,,metaphor
