,target,source,targ_word,src_word,alternatives,analogy_type
221,clever,cleverer,merry,merrier,,I03 [adj - comparative]
222,healthy,healthier,rocky,rockier,,I03 [adj - comparative]
223,healthy,healthier,strong,stronger,,I03 [adj - comparative]
224,ugly,uglier,dumb,dumber,,I03 [adj - comparative]
225,ugly,uglier,cheap,cheaper,,I03 [adj - comparative]
226,dumb,dumber,wealthy,wealthier,,I03 [adj - comparative]
227,dumb,dumber,hardy,hardier,,I03 [adj - comparative]
228,lucky,luckier,merry,merrier,,I03 [adj - comparative]
229,lucky,luckier,vast,vaster,,I03 [adj - comparative]
230,pure,purer,fierce,fiercer,,I03 [adj - comparative]
231,pure,purer,clever,cleverer,,I03 [adj - comparative]
232,huge,huger,sticky,stickier,,I03 [adj - comparative]
233,huge,huger,hungry,hungrier,,I03 [adj - comparative]
234,risky,riskier,neat,neater,,I03 [adj - comparative]
235,risky,riskier,proud,prouder,,I03 [adj - comparative]
236,handy,handier,cute,cuter,,I03 [adj - comparative]
237,handy,handier,risky,riskier,,I03 [adj - comparative]
238,costly,costlier,sunny,sunnier,,I03 [adj - comparative]
239,costly,costlier,wealthy,wealthier,,I03 [adj - comparative]
240,subtle,subtler,huge,huger,,I03 [adj - comparative]
241,subtle,subtler,coarse,coarser,,I03 [adj - comparative]
242,vague,vaguer,rude,ruder,,I03 [adj - comparative]
243,vague,vaguer,costly,costlier,,I03 [adj - comparative]
244,moist,moister,handy,handier,,I03 [adj - comparative]
245,moist,moister,hot,hotter,,I03 [adj - comparative]
246,dense,denser,costly,costlier,,I03 [adj - comparative]
247,dense,denser,lucky,luckier,,I03 [adj - comparative]
248,lengthy,lengthier,huge,huger,,I03 [adj - comparative]
249,lengthy,lengthier,nasty,nastier,,I03 [adj - comparative]
250,hungry,hungrier,handy,handier,,I03 [adj - comparative]
251,hungry,hungrier,coarse,coarser,,I03 [adj - comparative]
252,mad,madder,rude,ruder,,I03 [adj - comparative]
253,mad,madder,angry,angrier,,I03 [adj - comparative]
254,nasty,nastier,tasty,tastier,,I03 [adj - comparative]
255,nasty,nastier,nice,nicer,,I03 [adj - comparative]
256,nice,nicer,strong,stronger,,I03 [adj - comparative]
257,nice,nicer,happy,happier,,I03 [adj - comparative]
258,strong,stronger,huge,huger,,I03 [adj - comparative]
259,strong,stronger,sunny,sunnier,,I03 [adj - comparative]
260,happy,happier,nasty,nastier,,I03 [adj - comparative]
261,happy,happier,harsh,harsher,,I03 [adj - comparative]
262,rocky,rockier,noisy,noisier,,I03 [adj - comparative]
263,rocky,rockier,mild,milder,,I03 [adj - comparative]
264,sunny,sunnier,mad,madder,,I03 [adj - comparative]
265,sunny,sunnier,lucky,luckier,,I03 [adj - comparative]
266,tricky,trickier,pure,purer,,I03 [adj - comparative]
267,tricky,trickier,rocky,rockier,,I03 [adj - comparative]
268,sad,sadder,vague,vaguer,,I03 [adj - comparative]
269,sad,sadder,neat,neater,,I03 [adj - comparative]
270,neat,neater,lazy,lazier,,I03 [adj - comparative]
271,neat,neater,nice,nicer,,I03 [adj - comparative]
272,tasty,tastier,weak,weaker,,I03 [adj - comparative]
273,tasty,tastier,vague,vaguer,,I03 [adj - comparative]
274,fierce,fiercer,strong,stronger,,I03 [adj - comparative]
275,fierce,fiercer,sexy,sexier,,I03 [adj - comparative]
276,harsh,harsher,mad,madder,,I03 [adj - comparative]
277,harsh,harsher,coarse,coarser,,I03 [adj - comparative]
278,noisy,noisier,sunny,sunnier,,I03 [adj - comparative]
279,noisy,noisier,clever,cleverer,,I03 [adj - comparative]
280,hot,hotter,mild,milder,,I03 [adj - comparative]
281,hot,hotter,vast,vaster,,I03 [adj - comparative]
282,proud,prouder,proud,prouder,,I03 [adj - comparative]
283,proud,prouder,wealthy,wealthier,,I03 [adj - comparative]
284,tiny,tinier,wealthy,wealthier,,I03 [adj - comparative]
285,tiny,tinier,nasty,nastier,,I03 [adj - comparative]
286,mild,milder,healthy,healthier,,I03 [adj - comparative]
287,mild,milder,strict,stricter,,I03 [adj - comparative]
288,weak,weaker,subtle,subtler,,I03 [adj - comparative]
289,weak,weaker,strict,stricter,,I03 [adj - comparative]
290,hardy,hardier,lucky,luckier,,I03 [adj - comparative]
291,hardy,hardier,strict,stricter,,I03 [adj - comparative]
292,merry,merrier,costly,costlier,,I03 [adj - comparative]
293,merry,merrier,subtle,subtler,,I03 [adj - comparative]
294,rude,ruder,wealthy,wealthier,,I03 [adj - comparative]
295,rude,ruder,costly,costlier,,I03 [adj - comparative]
296,subtle,subtlest,healthy,healthiest,,I04 [adj - superlative]
297,subtle,subtlest,hungry,hungriest,,I04 [adj - superlative]
298,rude,rudest,weird,weirdest,,I04 [adj - superlative]
299,rude,rudest,mild,mildest,,I04 [adj - superlative]
300,able,ablest,angry,angriest,,I04 [adj - superlative]
301,able,ablest,tricky,trickiest,,I04 [adj - superlative]
302,proud,proudest,rude,rudest,,I04 [adj - superlative]
303,proud,proudest,sexy,sexiest,,I04 [adj - superlative]
304,nasty,nastiest,pure,purest,,I04 [adj - superlative]
305,nasty,nastiest,cruel,cruelest,,I04 [adj - superlative]
306,tasty,tastiest,angry,angriest,,I04 [adj - superlative]
307,tasty,tastiest,strange,strangest,,I04 [adj - superlative]
308,dumb,dumbest,subtle,subtlest,,I04 [adj - superlative]
309,dumb,dumbest,fierce,fiercest,,I04 [adj - superlative]
310,noisy,noisiest,lazy,laziest,,I04 [adj - superlative]
311,noisy,noisiest,shiny,shiniest,,I04 [adj - superlative]
312,scary,scariest,ugly,ugliest,,I04 [adj - superlative]
313,scary,scariest,tricky,trickiest,,I04 [adj - superlative]
314,strong,strongest,cruel,cruelest,,I04 [adj - superlative]
315,strong,strongest,ugly,ugliest,,I04 [adj - superlative]
316,handy,handiest,handy,handiest,,I04 [adj - superlative]
317,handy,handiest,vague,vaguest,,I04 [adj - superlative]
318,lazy,laziest,subtle,subtlest,,I04 [adj - superlative]
319,lazy,laziest,weird,weirdest,,I04 [adj - superlative]
320,ugly,ugliest,ugly,ugliest,,I04 [adj - superlative]
321,ugly,ugliest,angry,angriest,,I04 [adj - superlative]
322,clever,cleverest,noisy,noisiest,,I04 [adj - superlative]
323,clever,cleverest,fierce,fiercest,,I04 [adj - superlative]
324,tricky,trickiest,huge,hugest,,I04 [adj - superlative]
325,tricky,trickiest,merry,merriest,,I04 [adj - superlative]
326,angry,angriest,ugly,ugliest,,I04 [adj - superlative]
327,angry,angriest,nice,nicest,,I04 [adj - superlative]
328,rare,rarest,risky,riskiest,,I04 [adj - superlative]
329,rare,rarest,hardy,hardiest,,I04 [adj - superlative]
330,weak,weakest,neat,neatest,,I04 [adj - superlative]
331,weak,weakest,sexy,sexiest,,I04 [adj - superlative]
332,pure,purest,cheap,cheapest,,I04 [adj - superlative]
333,pure,purest,harsh,harshest,,I04 [adj - superlative]
334,neat,neatest,sad,saddest,,I04 [adj - superlative]
335,neat,neatest,hot,hottest,,I04 [adj - superlative]
336,risky,riskiest,costly,costliest,,I04 [adj - superlative]
337,risky,riskiest,sexy,sexiest,,I04 [adj - superlative]
338,sunny,sunniest,happy,happiest,,I04 [adj - superlative]
339,sunny,sunniest,pure,purest,,I04 [adj - superlative]
340,vague,vaguest,sexy,sexiest,,I04 [adj - superlative]
341,vague,vaguest,vague,vaguest,,I04 [adj - superlative]
342,sexy,sexiest,tasty,tastiest,,I04 [adj - superlative]
343,sexy,sexiest,cheap,cheapest,,I04 [adj - superlative]
344,hungry,hungriest,hungry,hungriest,,I04 [adj - superlative]
345,hungry,hungriest,harsh,harshest,,I04 [adj - superlative]
346,cheap,cheapest,nasty,nastiest,,I04 [adj - superlative]
347,cheap,cheapest,healthy,healthiest,,I04 [adj - superlative]
348,lucky,luckiest,able,ablest,,I04 [adj - superlative]
349,lucky,luckiest,hardy,hardiest,,I04 [adj - superlative]
350,nice,nicest,noisy,noisiest,,I04 [adj - superlative]
351,nice,nicest,fierce,fiercest,,I04 [adj - superlative]
352,huge,hugest,harsh,harshest,,I04 [adj - superlative]
353,huge,hugest,healthy,healthiest,,I04 [adj - superlative]
354,sad,saddest,nasty,nastiest,,I04 [adj - superlative]
355,sad,saddest,vague,vaguest,,I04 [adj - superlative]
356,strict,strictest,clever,cleverest,,I04 [adj - superlative]
357,strict,strictest,huge,hugest,,I04 [adj - superlative]
358,happy,happiest,scary,scariest,,I04 [adj - superlative]
359,happy,happiest,healthy,healthiest,,I04 [adj - superlative]
360,lengthy,lengthiest,handy,handiest,,I04 [adj - superlative]
361,lengthy,lengthiest,costly,costliest,,I04 [adj - superlative]
362,weird,weirdest,mild,mildest,,I04 [adj - superlative]
363,weird,weirdest,neat,neatest,,I04 [adj - superlative]
364,hot,hottest,shiny,shiniest,,I04 [adj - superlative]
365,hot,hottest,noisy,noisiest,,I04 [adj - superlative]
366,harsh,harshest,tiny,tiniest,,I04 [adj - superlative]
367,harsh,harshest,huge,hugest,,I04 [adj - superlative]
368,mild,mildest,shiny,shiniest,,I04 [adj - superlative]
369,mild,mildest,lucky,luckiest,,I04 [adj - superlative]
370,healthy,healthiest,wealthy,wealthiest,,I04 [adj - superlative]
371,healthy,healthiest,costly,costliest,,I04 [adj - superlative]
372,polite,politest,huge,hugest,,I04 [adj - superlative]
373,polite,politest,dumb,dumbest,,I04 [adj - superlative]
374,dense,densest,pure,purest,,I04 [adj - superlative]
375,dense,densest,lazy,laziest,,I04 [adj - superlative]
376,cruel,cruelest,ugly,ugliest,,I04 [adj - superlative]
377,cruel,cruelest,weak,weakest,,I04 [adj - superlative]
378,tiny,tiniest,cute,cutest,,I04 [adj - superlative]
379,tiny,tiniest,hardy,hardiest,,I04 [adj - superlative]
380,wealthy,wealthiest,handy,handiest,,I04 [adj - superlative]
381,wealthy,wealthiest,vague,vaguest,,I04 [adj - superlative]
382,fierce,fiercest,fierce,fiercest,,I04 [adj - superlative]
383,fierce,fiercest,hungry,hungriest,,I04 [adj - superlative]
384,shiny,shiniest,weird,weirdest,,I04 [adj - superlative]
385,shiny,shiniest,dumb,dumbest,,I04 [adj - superlative]
386,merry,merriest,handy,handiest,,I04 [adj - superlative]
387,merry,merriest,rare,rarest,,I04 [adj - superlative]
388,cute,cutest,harsh,harshest,,I04 [adj - superlative]
389,cute,cutest,pure,purest,,I04 [adj - superlative]
390,hardy,hardiest,dense,densest,,I04 [adj - superlative]
391,hardy,hardiest,lucky,luckiest,,I04 [adj - superlative]
392,strange,strangest,scary,scariest,,I04 [adj - superlative]
393,strange,strangest,sad,saddest,,I04 [adj - superlative]
394,costly,costliest,scary,scariest,,I04 [adj - superlative]
395,costly,costliest,rare,rarest,,I04 [adj - superlative]
396,appear,appears,describe,describes,,I05 [verb_inf - 3pSg]
397,appear,appears,hear,hears,,I05 [verb_inf - 3pSg]
398,develop,develops,agree,agrees,,I05 [verb_inf - 3pSg]
399,develop,develops,understand,understands,,I05 [verb_inf - 3pSg]
400,exist,exists,ensure,ensures,,I05 [verb_inf - 3pSg]
401,exist,exists,explain,explains,,I05 [verb_inf - 3pSg]
402,tell,tells,learn,learns,,I05 [verb_inf - 3pSg]
403,tell,tells,remember,remembers,,I05 [verb_inf - 3pSg]
404,enable,enables,seem,seems,,I05 [verb_inf - 3pSg]
405,enable,enables,consider,considers,,I05 [verb_inf - 3pSg]
406,learn,learns,ensure,ensures,,I05 [verb_inf - 3pSg]
407,learn,learns,enjoy,enjoys,,I05 [verb_inf - 3pSg]
408,require,requires,promote,promotes,,I05 [verb_inf - 3pSg]
409,require,requires,enable,enables,,I05 [verb_inf - 3pSg]
410,remain,remains,accept,accepts,,I05 [verb_inf - 3pSg]
411,remain,remains,agree,agrees,,I05 [verb_inf - 3pSg]
412,receive,receives,allow,allows,,I05 [verb_inf - 3pSg]
413,receive,receives,enable,enables,,I05 [verb_inf - 3pSg]
414,refer,refers,enable,enables,,I05 [verb_inf - 3pSg]
415,refer,refers,receive,receives,,I05 [verb_inf - 3pSg]
416,consider,considers,learn,learns,,I05 [verb_inf - 3pSg]
417,consider,considers,seem,seems,,I05 [verb_inf - 3pSg]
418,suggest,suggests,describe,describes,,I05 [verb_inf - 3pSg]
419,suggest,suggests,remain,remains,,I05 [verb_inf - 3pSg]
420,prevent,prevents,remain,remains,,I05 [verb_inf - 3pSg]
421,prevent,prevents,remember,remembers,,I05 [verb_inf - 3pSg]
422,apply,applies,exist,exists,,I05 [verb_inf - 3pSg]
423,apply,applies,suggest,suggests,,I05 [verb_inf - 3pSg]
424,send,sends,require,requires,,I05 [verb_inf - 3pSg]
425,send,sends,involve,involves,,I05 [verb_inf - 3pSg]
426,add,adds,require,requires,,I05 [verb_inf - 3pSg]
427,add,adds,avoid,avoids,,I05 [verb_inf - 3pSg]
428,agree,agrees,improve,improves,,I05 [verb_inf - 3pSg]
429,agree,agrees,tell,tells,,I05 [verb_inf - 3pSg]
430,occur,occurs,improve,improves,,I05 [verb_inf - 3pSg]
431,occur,occurs,describe,describes,,I05 [verb_inf - 3pSg]
432,reduce,reduces,suggest,suggests,,I05 [verb_inf - 3pSg]
433,reduce,reduces,protect,protects,,I05 [verb_inf - 3pSg]
434,ensure,ensures,exist,exists,,I05 [verb_inf - 3pSg]
435,ensure,ensures,refer,refers,,I05 [verb_inf - 3pSg]
436,remember,remembers,remain,remains,,I05 [verb_inf - 3pSg]
437,remember,remembers,agree,agrees,,I05 [verb_inf - 3pSg]
438,create,creates,enable,enables,,I05 [verb_inf - 3pSg]
439,create,creates,understand,understands,,I05 [verb_inf - 3pSg]
440,improve,improves,ask,asks,,I05 [verb_inf - 3pSg]
441,improve,improves,develop,develops,,I05 [verb_inf - 3pSg]
442,include,includes,remember,remembers,,I05 [verb_inf - 3pSg]
443,include,includes,enable,enables,,I05 [verb_inf - 3pSg]
444,identify,identifies,add,adds,,I05 [verb_inf - 3pSg]
445,identify,identifies,achieve,achieves,,I05 [verb_inf - 3pSg]
446,enjoy,enjoys,follow,follows,,I05 [verb_inf - 3pSg]
447,enjoy,enjoys,suggest,suggests,,I05 [verb_inf - 3pSg]
448,provide,provides,operate,operates,,I05 [verb_inf - 3pSg]
449,provide,provides,hear,hears,,I05 [verb_inf - 3pSg]
450,operate,operates,develop,develops,,I05 [verb_inf - 3pSg]
451,operate,operates,enable,enables,,I05 [verb_inf - 3pSg]
452,accept,accepts,avoid,avoids,,I05 [verb_inf - 3pSg]
453,accept,accepts,happen,happens,,I05 [verb_inf - 3pSg]
454,hear,hears,avoid,avoids,,I05 [verb_inf - 3pSg]
455,hear,hears,continue,continues,,I05 [verb_inf - 3pSg]
456,continue,continues,follow,follows,,I05 [verb_inf - 3pSg]
457,continue,continues,send,sends,,I05 [verb_inf - 3pSg]
458,understand,understands,consider,considers,,I05 [verb_inf - 3pSg]
459,understand,understands,suggest,suggests,,I05 [verb_inf - 3pSg]
460,describe,describes,remember,remembers,,I05 [verb_inf - 3pSg]
461,describe,describes,require,requires,,I05 [verb_inf - 3pSg]
462,consist,consists,enjoy,enjoys,,I05 [verb_inf - 3pSg]
